53	42602631	大湾区之虎曹达华	0.238320	0.238320	[18]	实在不知道她怎么想的	6.0	2.0	0	121.0
54	42588948	拉稀从来不擦屁股	0.229402	0.229402	[18]	提车咯！	278.0	2.0	0	148.0
55	145422	NaN	0.045843	8.939467	[0]	NaN	NaN	NaN	NaN	NaN
56	42592524	孙燕姿终于开演唱会啦	0.226918	0.226918	[17, 18]	我室友这波什么水平？	1.0	2.0	0	247.0
57	42569322	枫潇潇汐	0.270643	0.243578	[18, 26]	你有没有遇到过这种人	3.0	3.0	0	45.0
58	42604088	垮起个小狗批脸	0.229792	0.229792	[18]	男朋友太乖了，真好！	6.0	2.0	18952	131.0
59	42589680	徽羽	0.226918	0.226918	[18]	这个科一已过给我看傻了	1.0	2.0	0	293.0
60	42580609	ZYX1607	0.247394	0.222655	[18]	岩井俊二《情书》内地重映定档5月20日	60.0	2.0	34932,183701	62.0
61	42539876	我的头卡住了呀	0.227212	0.227212	[17]	不舔了不舔了	6.0	2.0	0	273.0
62	145515	NaN	0.043572	8.496531	[0]	NaN	NaN	NaN	NaN	NaN
63	42526571	给个微信呗	0.224709	0.224709	[26]	现在的快餐也太贵了吧！	1.0	2.0	46154	166.0
64	42564781	湖凯二人转	0.280062	0.224050	[18]	这车值多少钱	278.0	3.0	0	76.0
65	42574299	春否秋否知否	0.222539	0.222539	[18]	终于，我也是加入了	6.0	2.0	0	735.0
66	42599728	是要记住哈登	0.224643	0.224643	[18]	兄弟们，这种情况怎么办	1.0	2.0	0	119.0
67	42594162	Eddie4real	0.246381	0.221743	[17]	这不是争球？	173.0	1.0	36901	122.0
68	42580070	Merlockk	0.222483	0.222483	[17]	求救！怎么让异地球赛输了的男友开心起来？	6.0	2.0	18915	147.0
69	145132	NaN	0.039084	7.621447	[0]	NaN	NaN	NaN	NaN	NaN
70	42593889	飞天遁地小阿杜	0.221255	0.221255	[17]	来看，突然翻到这个…	1.0	2.0	0	127.0
71	42567765	LSP特种兵	0.241223	0.217100	[18]	假如你是成龙大哥，利智和张曼玉，你会选择谁？	60.0	3.0	20375,16809,30654	108.0
72	42563830	阿伟追悼会	0.216272	0.216272	[18]	最后还是让女生表白了，太怂了	6.0	2.0	0	101.0
73	42575569	晚安基地	0.218450	0.218450	[17]	肖申克的救赎到底好看在哪里	1.0	1.0	23542	846.0
74	42604292	虎扑热点资讯	0.214958	0.214958	[17, 18]	疑似韩东君与陈瑶恋情曝光！	59.0	2.0	23605,34984	118.0
75	42584971	江南第一美男子	0.212295	0.212295	[17]	小波特的投篮热图是什么水平？	177.0	2.0	0	428.0
76	145225	NaN	0.039084	7.621447	[0]	NaN	NaN	NaN	NaN	NaN
77	42530657	裤裆里藏枪	0.217367	0.217367	[17]	村里的篮球场竟然弄成这个样子	1.0	2.0	0	751.0
78	42599380	马菲奥	0.211668	0.211668	[18]	为什么这些艺人出门不带保安？	59.0	2.0	24953	48.0
79	42581996	李相赫的小甜心	0.211325	0.211325	[18]	打算丁克，该怎么找对象	6.0	1.0	24946	334.0
80	42578660	Qazwsxddd	0.211787	0.211787	[18]	各位大哥们，前女友和舍友快好上了。。	1.0	2.0	39217	768.0
81	42569060	到处瞎嗑	0.210053	0.210053	[18]	创4排名摇号解析，这个有道理吗？	535.0	2.0	43380,42921	62.0
82	42607390	CJB林教练	0.208400	0.208400	[18]	电竞而论，王者的职业是不是跟路人最接近的游戏？顶级五人组动不动被路人平推！	88.0	2.0	39584,44993,42742,42684,22044	81.0
83	145312	NaN	0.039084	7.621441	[0]	NaN	NaN	NaN	NaN	NaN
84	42549912	杜兰特12代	0.206933	0.206933	[17]	怎么利用学历优势找对象？	6.0	2.0	24946	195.0
85	42564890	你说话别那么凶	0.206571	0.206571	[18]	15万左右选什么车呢，	278.0	1.0	0	57.0
86	42559746	JGalaxy	0.205957	0.205957	[18]	前端需要很强的算法知识吗	1.0	1.0	0	29.0
87	42601928	极杜年华似水	0.205123	0.205123	[18]	毕业一年，给家人全换了手机	294.0	2.0	39465	191.0
88	42604253	矜持的少年诶	0.199088	0.199088	[17]	余景天公司发声明	59.0	2.0	213034	11.0
89	42550498	凑合过吧还能离是咋滴	0.202668	0.202668	[26]	最强大脑张雨萱，14岁入清华，18岁直博清华数学系，这样的人真的存在吗，太可怕了	1.0	2.0	26741	325.0
90	145513	NaN	0.029958	5.841725	[0]	NaN	NaN	NaN	NaN	NaN
91	42565360	穆帅的小迷妹	0.195487	0.195487	[18]	他朋友圈屏蔽我了	6.0	1.0	0	30.0
92	42608217	搬运基地	0.215441	0.193897	[24]	好家伙，掀开宝贝们的被子就像开盲盒一样	2.0	3.0	0	93.0
93	42583096	虎扑JR2124808968	0.200893	0.200893	[17, 18, 26]	这可能是世界难题	1.0	2.0	0	764.0
94	42583590	虎扑JR0238086902	0.191872	0.191872	[18]	有银行裸辞的吗	10.0	1.0	0	144.0
95	42572767	香椿拌Tofu	0.212187	0.190968	[23]	欧冠没有一粒点球进球就登上射手榜第四，本泽马是不是这个时代最受低估的前锋？	184.0	2.0	23957,35686	139.0
96	42561106	山猫的风花雪月	0.200893	0.200893	[17]	用你的生日取个古风网名	1.0	2.0	0	586.0
97	145511	NaN	0.023834	4.647666	[0]	NaN	NaN	NaN	NaN	NaN
98	42598487	凯尓登_约翰逊	0.211959	0.190764	[18]	点钞技能展示，谁才是王者？	2.0	3.0	39584,20118	58.0
99	42596766	文MJ森	0.187850	0.187850	[18]	胡明轩妈妈	153.0	2.0	32632	165.0
100	42579308	魔幻千机	0.198478	0.198478	[17, 26]	每天给你三倍工资，连续5年不放假，你愿意吗？	1.0	1.0	37635	774.0
101	42542670	法理桑	0.182538	0.182538	[18]	坐标杭州，29万内能提次低配的A4吗?	278.0	1.0	42727	19.0
102	42600661	虾仁豆付	0.190444	0.190444	[18]	为什么这猫那么大！	30.0	3.0	0	77.0
103	42570527	潘长江暴扣科比	0.195895	0.195895	[17, 26]	我去的上海车展怎么跟你们的不太一样啊	1.0	2.0	42944,37562	175.0
104	145509	NaN	0.023547	4.591722	[0]	NaN	NaN	NaN	NaN	NaN
105	42567325	虎扑JR2033310623	0.182238	0.182238	[18]	第一次发帖，国内TOP4本硕offer比较	10.0	1.0	0	155.0
106	42602818	望春吉诺比利	0.202375	0.182138	[18]	[發]XDM 我哥们新开的麻将馆什么水平？	3.0	2.0	0	173.0
107	42513612	字常要号高三轮	0.199546	0.199546	[17]	高源斗地主：经典拆王防炸操作！斗地主玩得就是心跳！	1.0	3.0	45112,52874	22.0
108	42563250	虎扑影视资讯	0.200308	0.180278	[17]	[电影资讯] 沈腾、马丽新片《独行月球》发布杀青图，满眼都是“腾”	60.0	2.0	18001,15799,189896,26956,43708,54398	154.0
109	42567154	layHong	0.178841	0.178841	[17]	刚认识一个女生，下一步应该怎么办	6.0	2.0	0	204.0
110	42580440	虎扑JR1794685249	0.195497	0.195497	[23]	一个学校好不好，应该不应该看它的学生毕业后工资？	1.0	1.0	32688,42795,15630	132.0
111	42604422	是真的帅没办法	0.258717	0.186276	[24]	你当时的反应如何？赵继伟绝平三分，多版本欢呼庆祝	173.0	3.0	28183	353.0
112	42607828	秋名山顶老司机	0.177559	0.177559	[18]	卧槽一胖毁所有，你们猜猜这是谁	59.0	2.0	0	141.0
113	42509630	吉林名宿姜宇星	0.195242	0.195242	[17]	王冰冰来我们学校了！	1.0	2.0	32688,42755	153.0
114	42596329	虎扑热点资讯	0.176685	0.176685	[18]	Redmi 商标被抢注，小米上诉失败，你怎么看？	294.0	2.0	51687,29564	80.0
115	42591582	哈士不太奇	0.201712	0.181541	[18]	如果你中学时期有个这样的女同桌，会对你的人生产生什么影响?	2.0	3.0	0	79.0
116	42600793	FFFFFF4AM	0.193160	0.193160	[18]	除了虎扑还是什么适合摸鱼的吗	1.0	2.0	40220	967.0
117	42518974	虎扑JR0720222987	0.176343	0.176343	[17]	对象是不是太丑了？想分手（兄弟们客观评价一下）	6.0	2.0	16756,41080	218.0
118	42604481	虎扑JR0682232755	0.195230	0.175707	[18]	不当模特可惜了！红军门将卡里乌斯最新帅照	184.0	2.0	26617,16895	30.0
119	42561980	低调的谭师	0.191250	0.191250	[18]	不懂就问，这种朋友圈是什么意思，已经明着收鱼了吗？	1.0	2.0	0	106.0
120	42604584	阿森纳拉胯	0.195054	0.175548	[18]	研究生阶段如何才能让自己最大的增值？	11.0	2.0	19564	102.0
121	42561516	全开boy	0.194201	0.174781	[23]	欧冠总进球数，本泽马71球，莱万73球，他俩谁更适合“欧冠大杀器”称号？	184.0	2.0	23957,35686,37182	62.0
122	42484668	凑合过吧还能离是咋滴	0.191250	0.191250	[26]	现在网吧都这么狠了吗？冲500送3000?	1.0	2.0	0	128.0
123	42608938	心丿丶已死	0.173197	0.173197	[17]	赵丽颖冯绍峰一同现身上海昔日爱巢分家	59.0	2.0	42944,21335,16843	89.0
124	42558009	给你冰可乐	0.172377	0.172377	[18]	有没有一瞬间突然很想前任	6.0	1.0	0	17.0
125	42588516	PP_Pro	0.187816	0.187816	[18]	为什么有的男的颜值不高 却把到了无数妹子	1.0	2.0	0	116.0
126	42572265	陈记hao1	0.170342	0.170342	[17]	很现实的说一个问题，还会再有全力詹吗？	127.0	2.0	0	133.0
127	42482479	曾少该起床上学了	0.169606	0.169606	[17]	男朋友太好看了怎么办	6.0	2.0	18952	78.0
128	42582339	虎扑JR0275293105	0.185739	0.185739	[23]	jr们当不当接盘侠？	1.0	1.0	0	56.0
129	42598825	咪咕体育	0.186154	0.167538	[24]	【独家对话】郭艾伦：被球迷高喊MVP触动流泪 那一刻真的放下了	173.0	1.0	28036,33611	203.0
130	42546601	木有天分	0.167211	0.167211	[18]	准备读博，遇到了点困难。	10.0	1.0	0	17.0
131	42543490	用户0844741880	0.176931	0.176931	[18]	继上个月拔了左边智齿后，今天去拔了右边的	1.0	2.0	22880	60.0
132	42571235	虎扑JR1135651735	0.165652	0.165652	[17]	肉赵云真的强	88.0	2.0	28527	62.0
133	42520033	03160811	0.164257	0.164257	[26]	前女友突然说想我	6.0	2.0	39217	133.0
134	42591200	PoisonousAn	0.174446	0.174446	[18]	用四个字形容你的长相。	1.0	2.0	0	501.0
135	42547191	tm回来	0.164018	0.164018	[18]	k40顶配涨价了，不应该是恢复原价了。	294.0	2.0	82266	10.0
136	42495814	虎扑JR2133386513	0.164257	0.164257	[26]	前女友这么做我该咋办？	6.0	2.0	39217	81.0
137	42581905	认针读书QAQ	0.172498	0.172498	[23]	求教高铁学生票	1.0	2.0	0	91.0
138	42606584	AK体育专栏	0.162723	0.162723	[18, 24]	NBA历史上有没有既拿过得分王，又拿过助攻王的球员？怎么看？	177.0	2.0	42664,39404	328.0
139	42604147	拉塞尔一一杜兰特	0.164205	0.164205	[18]	在一起开心	6.0	2.0	0	59.0
140	42584713	炮大张	0.171148	0.171148	[18]	为什么想在俄罗斯定居这么麻烦＋困难	1.0	2.0	43196	155.0
141	42610012	不想起名字1111	0.180252	0.162227	[24]	杜锋赛后大闹技术台	173.0	3.0	30362	408.0
142	42573831	7LGaming电竞俱乐部	0.161197	0.161197	[18]	PDL 二阶段分组	93.0	2.0	0	75.0
143	42594258	YDevil	0.170695	0.170695	[18]	帮忙看看这是什么问题	1.0	2.0	0	103.0
144	42584993	我登喂	0.161051	0.161051	[17]	表白太仓促了	6.0	2.0	0	152.0
145	42578531	丹琪同学	0.159533	0.159533	[18]	程咬金是不是版本最强坦克？	88.0	2.0	19831,42697,25582	51.0
146	42606663	湖人10号梅西	0.170273	0.170273	[17, 24]	朋友圈看到的，UFO？	1.0	2.0	0	299.0
147	42579155	看见我请提醒我快去学习	0.159958	0.159958	[17]	如何找到喜欢的人啊	6.0	2.0	0	177.0
148	42591372	枫潇潇汐	0.172746	0.155471	[18]	10块钱一个人随便吃，你们看老板会亏吗	3.0	3.0	0	40.0
149	42571833	不慢不离	0.169899	0.169899	[17]	飞猪花了61块开到机票盲盒、选择了宜昌……	1.0	2.0	17540,26645	376.0
150	42603884	守护天使梦	0.159633	0.159633	[18]	有女孩子喜欢这种类型的日系男孩吗？	6.0	2.0	0	60.0
151	42590166	明智之举0	0.171638	0.154474	[18, 26]	许嵩B站账号，大家可以关注下	63.0	2.0	43078,18846	49.0
152	42550309	妖化冰龍	0.168656	0.168656	[18]	外卖箱里的女儿融化很多人的心	1.0	3.0	0	187.0
153	42562855	曼联波仔	0.153785	0.153785	[18]	如果让你设立一条规则让NBA变得流畅好看，你会怎么设立？	177.0	2.0	42664	355.0
154	42569731	天公买少年	0.169411	0.152470	[18]	多年后，张翰在节目里点了一碗牛肉面……	60.0	2.0	32435,40037	166.0
155	42582444	无关风月l我题序等你回	0.165413	0.165413	[17, 26]	杜小帅升级了宅男装备	1.0	2.0	17176	279.0
156	42575084	Orange0115	0.151953	0.151953	[18]	[赛事视频]莫凡赵云灵性蹲草零换二，这就是细节吗？	88.0	3.0	23654,60638,28527	20.0
157	42608480	一只好奇的猫	0.151890	0.151890	[18]	女朋友这样子，还能要吗？	6.0	2.0	32836	100.0
158	42576022	凑合过吧还能离是咋滴	0.163908	0.163908	[23]	10秒钟找到蛇算你厉害!	1.0	2.0	0	289.0
159	42570023	来自哥谭小镇的格雷福斯	0.147738	0.147738	[18]	懂手机的老哥进，万分感谢	73.0	1.0	39465	46.0
160	42558158	落雨了吧	0.149327	0.149327	[18]	xdm好烦啊！感觉男朋友好没有上进心啊，我快坚持不下去了！	6.0	2.0	0	111.0
161	42583455	路西12345	0.164739	0.164739	[23]	我们学校舞蹈社的 跟清华大学校庆那段比如何	1.0	3.0	32688,29744,38181	16.0
162	42568009	yjyxdcb	0.162779	0.146501	[23]	近25年的欧冠冠军主帅一览，你最欣赏谁？	184.0	2.0	23957	67.0
163	42608410	身高真的是155	0.146017	0.146017	[18, 24]	jrs，虎扑领的男朋友分手了	6.0	2.0	18952,40220	239.0
164	42599991	代表形象的好昵称	0.163868	0.163868	[18]	约到同事姐姐了，睡不着了	1.0	2.0	0	65.0
165	42498567	凯尓登_约翰逊	0.160729	0.144656	[17]	化个妆和网恋男友见面，大家觉得能成功吗？	2.0	3.0	18915,40425	155.0
166	42589626	徽羽	0.137878	0.137878	[18]	来聊，结婚要让所有人知道吗？	6.0	2.0	0	230.0
167	42563984	air奥特曼	0.161931	0.161931	[17]	94年女jr，强行征男友	1.0	2.0	18915	236.0
168	42602718	沃兰德里塔	0.152834	0.137550	[18]	有一说一，张一山是不是90后演员里演技最不行的，甚至不如他兄弟嘎子	60.0	2.0	20515,40069,20158	181.0
169	42564202	大哥闯江湖	0.136244	0.136244	[18]	总有人不点确定，是什么鬼？	88.0	2.0	0	4.0
170	42568321	枫潇潇汐	0.169074	0.169074	[17]	原来熊猫是这样变成国宝的	1.0	3.0	27335,28236	126.0
171	42536858	布酱	0.152056	0.136851	[18]	【长泽和gakki】B站上线龙樱第一季，经典励志鸡汤回归。你麻，你嘎，宽叔。	60.0	2.0	222659,43078	32.0
172	42559149	编号008	0.148053	0.133248	[23]	现在确实看球人很少，欧冠半决赛强强对话也没多少热度	184.0	1.0	23957	82.0
173	42485282	凑合过吧还能离是咋滴	0.162167	0.162167	[17]	JR们，有哪些一用就马上提升气质的微信头像?	1.0	2.0	26651	127.0
174	42583821	冰帝迹部	0.150654	0.135589	[18, 26]	耳朵被抓住如何破解，进来学习下	3.0	3.0	0	50.0
175	42594222	孙尚香汉堡	0.131533	0.131533	[17]	挣扎了好多天，要见面了兄弟们	6.0	2.0	0	76.0
176	42583496	球魔赛事推荐	0.161162	0.161162	[23]	生命大于一切，当然也包括篮球	1.0	2.0	0	3.0
177	42565850	yjyxdcb	0.147502	0.132752	[17]	你觉得动漫里最“好色”的角色是谁呢？	64.0	2.0	28931	156.0
178	42578490	6冠就退役	0.134810	0.134810	[17]	看球晚，巅峰时期的奥多姆到底是什么水平？	127.0	3.0	17860	246.0
179	42584561	我到底是谁的球迷呢	0.158603	0.158603	[23]	道理都懂！但这牌真不敢叫地主啊！	1.0	2.0	52874	18.0
180	42579840	福州理工学院樱木花道	0.144769	0.130292	[18]	福建选调生，这也许就是我大学生涯最大的遗憾	11.0	2.0	43233,33282	240.0
181	42592645	cgd95123	0.144210	0.129789	[23]	有没有人知道，如果第二回合姆巴佩进两球，和哈兰德谁是欧冠射手王	184.0	1.0	29571,23957,23051	8.0
182	42544850	千万别报考日语专业	0.158268	0.158268	[17]	年轻人真的要爱护自己的身体	1.0	2.0	0	286.0
183	42613797	是真的帅没办法	0.146921	0.132229	[24]	曾凡博上篮摔倒尾椎受伤，被担架抬离球场	173.0	3.0	35969,34791	169.0
184	42605090	虎扑篮球新闻	0.143609	0.129248	[17, 18]	[流言板]小凯文-波特成为NBA史上第四位砍下50+的21岁以下球员	502.0	2.0	42664,22473	334.0
185	42519698	青岚z	0.157227	0.157227	[17]	与王冰冰擦肩而过！	1.0	2.0	42755	141.0
186	42559004	3oCaRrY	0.128997	0.128997	[18]	JR们快帮我分析分析	6.0	2.0	0	84.0
187	42575995	Monza1	0.128784	0.128784	[17]	骄阳的去处	93.0	1.0	0	22.0
188	42576914	凑合过吧还能离是咋滴	0.156531	0.156531	[17, 18, 26]	野球场遇到这种人怎么办	1.0	3.0	0	261.0
189	42594459	南美栗鼠	0.141859	0.127673	[23]	欧联冠军还是欧冠亚军？	184.0	1.0	22051,23957	40.0
190	42547427	诺贝尔超可爱奖获得者	0.127194	0.127194	[18]	用心对待即将到来的婚礼	6.0	2.0	0	50.0
191	42599391	流川枫流川枫流川枫	0.154693	0.154693	[18]	大学生活真的好孤独	1.0	2.0	0	185.0
192	42593811	枫潇潇汐	0.139610	0.125649	[18]	xswl 明星被叫错名字时能有多离谱	60.0	3.0	0	107.0
193	42500992	LoveQQLY29	0.125774	0.125774	[17]	分手的四月，应该给自己买点礼物	6.0	2.0	0	168.0
194	42546163	DadyCaster	0.154103	0.154103	[18, 26]	好兄弟们大镖客求助	1.0	2.0	0	108.0
195	42523734	Akinatatta	0.139254	0.125329	[17]	【娱乐圈夫妻】打死也不会离的有哪几对	60.0	2.0	27049	608.0
196	42601458	Infiltrate	0.125338	0.125338	[18]	惊！标致508麋鹿测试94km/h！你敢信？ 今早在油管上看到的。	278.0	3.0	40356	105.0
197	42580389	阿杜拿第三冠就辞职	0.151035	0.151035	[23]	我95的，吃席为什么还把我安排在小孩桌？	1.0	2.0	0	85.0
198	42591410	WBG吃我一拳	0.124819	0.124819	[18]	微博被团灭，失误太大了	115.0	1.0	42702	37.0
199	42537021	PTRBL	0.124623	0.124623	[18]	意难平啊意难平	6.0	2.0	0	35.0
200	42546372	秋名山基地	0.155088	0.155088	[18]	各种标号的混凝土都用在哪里，你们用对型号了吗？	1.0	3.0	0	109.0
201	42581263	香椿拌Tofu	0.137347	0.123612	[23]	【欧冠红黑榜】来选出你心目中的本周欧冠最佳/最拉球员	184.0	2.0	23957	3.0
202	42550332	ChinJ	0.123589	0.123589	[26]	xdm，前女友这波什么操作？	6.0	2.0	39217	139.0
203	42560923	Aprei丶辰星	0.150908	0.150908	[18]	好怀念之前的狗头	1.0	2.0	0	106.0
204	42597332	卡梅伦艾弗森	0.120600	0.120600	[18]	奥迪A3L1000公里体验！	278.0	2.0	24021	107.0
205	42606785	nga曼殊沙华	0.120584	0.120584	[18]	【京东曼殊沙华】k40游戏增强版已到手，准备做个详细测评，各位有什么想知道的？	294.0	2.0	328196,82266	61.0
206	42608905	我的老婆是林熙蕾	0.150735	0.150735	[18]	小厨师，看到他我自自愧不如	1.0	3.0	0	154.0
207	42600465	骑龙被龙妻	0.120357	0.120357	[17]	潘子搞直播能有爽子演戏赚的多吗	59.0	1.0	198503	36.0
208	42505697	yjyxdcb	0.133158	0.119842	[17]	以下8位十分有钱的动漫女角色，谁是你的最爱？	64.0	2.0	28931	80.0
209	42567349	带带尼格罗	0.150437	0.150437	[18]	挑战一年不看白丝，今天是第364天，马上就成功了	1.0	2.0	0	147.0
210	42603753	虎扑JR2080830879	0.130650	0.117585	[18]	胡明轩的妈妈眼睛好大呀，怪不得胡明轩这么帅	173.0	1.0	32632	34.0
211	42525005	D1ckVan	0.130554	0.117498	[26]	夏日幻听无了，b站番剧区关了吧，新番没几部，还不想让人看	64.0	2.0	32085,43078,323977	60.0
212	42585463	HP的名字可以取多长我要试试	0.150298	0.150298	[23]	每年的学校运动会总有些王者和青铜，看完真的是太厉害和搞笑了！	1.0	3.0	32688	5.0
213	42551889	Mr.Bryant.	0.112631	0.112631	[18]	我给抵制炒鞋出一个方案	255.0	1.0	0	26.0
214	42536540	lzh995914948	0.129762	0.116786	[17]	大妈对着百兽团是不是有加强buff？还是说百兽团三灾六子太弱了？	64.0	2.0	23505,15964	123.0
215	42602045	看图急先锋	0.149328	0.149328	[18]	总经理，总裁，董事长，董事局主席，ceo，创始人，到底哪个大？	1.0	1.0	328052,54102	46.0
216	42563629	加拿大电鳗快电我	0.111459	0.111459	[18]	卧槽兄弟们随缘一发钟离2命	706.0	2.0	0	30.0
217	42609150	浪了乐了	0.121251	0.109126	[24]	杨鸣更衣室讲话：我们赢了但要平静，吃喝睡好准备决战	173.0	3.0	16814	206.0
218	42587563	太空人2	0.147898	0.147898	[18]	和这位老哥一起吃饭需要注意什么？	1.0	2.0	0	305.0
219	42603920	黄yyyy	0.108894	0.108894	[18]	xdm，怎么回，在线等，挺急的！	6.0	2.0	0	14.0
220	42589582	Changiingy	0.107821	0.107821	[17]	为什么没有小恶魔转职会有7小恶魔啊？	508.0	2.0	21076	47.0
